dosage_form	route	trade_name	approval_date	ad_type	oral	topical	parenteral	black_box_warning	applicant_full_name	innovator_company	product_id	nda_type
TABLET	ORAL	PRAMINE	1/1/82	DISCN	1	0	0	\N	ALRA LABORATORIES INC	0	PRODUCT_083827_003	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	WHITEWORTH TOWNE PAULSEN INC	0	PRODUCT_083830_001	A
TABLET	"BUCCAL, SUBLINGUAL"	METHYLTESTOSTERONE	1/1/82	DISCN	0	1	0	\N	PRIVATE FORMULATIONS INC	0	PRODUCT_083836_001	A
TABLET	ORAL	TRICHLORMETHIAZIDE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_083847_001	A
TABLET	ORAL	TRICHLORMETHIAZIDE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_083855_001	A
TABLET	ORAL	ESTRATAB	1/1/82	DISCN	1	0	0	1	SOLVAY PHARMACEUTICALS	0	PRODUCT_083856_001	A
TABLET	ORAL	ESTRATAB	1/1/82	DISCN	1	0	0	1	SOLVAY PHARMACEUTICALS	0	PRODUCT_083857_001	A
TABLET	ORAL	SODIUM BUTABARBITAL	1/1/82	DISCN	1	0	0	\N	MARSHALL PHARMACAL CORP	0	PRODUCT_083858_001	A
TABLET	ORAL	QUINIDINE SULFATE	1/1/82	DISCN	1	0	0	1	HIKMA PHARMACEUTICALS LLC	0	PRODUCT_083862_001	A
TABLET	ORAL	RAUWOLFIA SERPENTINA	1/1/82	DISCN	1	0	0	\N	TABLICAPS INC	0	PRODUCT_083867_001	A
TABLET	ORAL	ACETAMINOPHEN AND CODEINE PHOSPHATE	1/1/82	DISCN	1	0	0	\N	HALSEY DRUG CO INC	0	PRODUCT_083871_001	A
TABLET	ORAL	ACETAMINOPHEN AND CODEINE PHOSPHATE	1/1/82	DISCN	1	0	0	\N	HALSEY DRUG CO INC	0	PRODUCT_083872_001	A
TABLET	ORAL	HYDROSERPINE PLUS (R-H-H)	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_083877_001	A
TABLET	ORAL	QUINIDINE SULFATE	1/1/82	DISCN	1	0	0	1	WARNER CHILCOTT DIV WARNER LAMBERT CO	0	PRODUCT_083879_001	A
TABLET	ORAL	METHAMPEX	1/1/82	DISCN	1	0	0	1	TEVA PHARMACEUTICALS USA INC	0	PRODUCT_083889_001	A
TABLET	ORAL	HYDRO-D	1/1/82	DISCN	1	0	0	\N	HALSEY DRUG CO INC	0	PRODUCT_083891_002	A
TABLET	ORAL	BUTABARBITAL SODIUM	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_083896_001	A
TABLET	ORAL	BUTABARBITAL SODIUM	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_083897_001	A
TABLET	ORAL	BUTABARBITAL SODIUM	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_083898_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_083899_001	A
TABLET	ORAL	AMPHETAMINE SULFATE	8/31/84	DISCN	1	0	0	1	LANNETT CO INC	0	PRODUCT_083901_001	A
TABLET	ORAL	AMPHETAMINE SULFATE	8/31/84	DISCN	1	0	0	1	LANNETT CO INC	0	PRODUCT_083901_002	A
TABLET	ORAL	DEXTROAMPHETAMINE SULFATE	1/1/82	DISCN	1	0	0	1	LANNETT CO INC	0	PRODUCT_083903_001	A
TABLET	ORAL	DEXTROAMPHETAMINE SULFATE	1/1/82	DISCN	1	0	0	1	LANNETT CO INC	0	PRODUCT_083903_003	A
TABLET	ORAL	MILTOWN	1/1/82	DISCN	1	0	0	\N	MEDPOINTE PHARMACEUTICALS MEDPOINTE HEALTHCARE INC	0	PRODUCT_083919_001	A
TABLET	ORAL	CAM-METRAZINE	1/1/82	DISCN	1	0	0	\N	TG UNITED LABS LLC	0	PRODUCT_083922_001	A
TABLET	ORAL	PHENTERMINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	TG UNITED LABS LLC	0	PRODUCT_083923_001	A
TABLET	ORAL	ZIDE	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_083925_001	A
TABLET	ORAL	DEXTROAMPHETAMINE SULFATE	1/1/82	DISCN	1	0	0	1	HALSEY DRUG CO INC	0	PRODUCT_083930_001	A
TABLET	ORAL	AMITRIL	1/1/82	DISCN	1	0	0	\N	WARNER CHILCOTT DIV WARNER LAMBERT CO	0	PRODUCT_083937_001	A
TABLET	ORAL	AMITRIL	1/1/82	DISCN	1	0	0	\N	WARNER CHILCOTT DIV WARNER LAMBERT CO	0	PRODUCT_083938_002	A
TABLET	ORAL	AMITRIL	1/1/82	DISCN	1	0	0	\N	WARNER CHILCOTT DIV WARNER LAMBERT CO	0	PRODUCT_083939_001	A
TABLET	ORAL	FERNISOLONE-P	1/1/82	DISCN	1	0	0	\N	FERNDALE LABORATORIES INC	0	PRODUCT_083941_001	A
TABLET	ORAL	EMPRACET W/ CODEINE PHOSPHATE #3	1/1/82	DISCN	1	0	0	\N	GLAXOSMITHKLINE	0	PRODUCT_083951_001	A
TABLET	ORAL	EMPRACET W/ CODEINE PHOSPHATE #4	1/1/82	DISCN	1	0	0	\N	GLAXOSMITHKLINE	0	PRODUCT_083951_002	A
TABLET	ORAL	QUINIDINE SULFATE	1/1/82	DISCN	1	0	0	1	VINTAGE PHARMACEUTICALS INC	0	PRODUCT_083963_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	DISCN	1	0	0	\N	TG UNITED LABS LLC	0	PRODUCT_083965_001	A
TABLET	ORAL	TRICHLORMETHIAZIDE	1/1/82	DISCN	1	0	0	\N	IMPAX LABORATORIES INC	0	PRODUCT_083967_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_083972_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_083972_002	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_083972_003	A
TABLET	ORAL	PROPOXYPHENE HYDROCHLORIDE AND ACETAMINOPHEN	1/1/82	DISCN	1	0	0	1	MYLAN PHARMACEUTICALS INC	0	PRODUCT_083978_001	A
TABLET	ORAL	PROPYLTHIOURACIL	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_083982_001	A
TABLET	ORAL	TRIPELENNAMINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	HEATHER DRUG CO INC	0	PRODUCT_083989_001	A
TABLET	ORAL	PHENDIMETRAZINE TARTRATE	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_083993_001	A
TABLET	ORAL	HYDROCORTISONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_083999_001	A
TABLET	ORAL	FERNDEX	1/1/82	DISCN	1	0	0	1	FERNDALE LABORATORIES INC	0	PRODUCT_084001_001	A
TABLET	ORAL	QUINIDINE SULFATE	1/1/82	DISCN	1	0	0	1	PUREPAC PHARMACEUTICAL CO	0	PRODUCT_084003_001	A
TABLET	ORAL	DEXAMETHASONE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_084013_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	PUREPAC PHARMACEUTICAL CO	0	PRODUCT_084020_002	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	PUREPAC PHARMACEUTICAL CO	0	PRODUCT_084020_003	A
TABLET	ORAL	CHLOROTHIAZIDE	9/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084026_001	A
TABLET	ORAL	PROMETHAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	TABLICAPS INC	0	PRODUCT_084027_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	DISCN	1	0	0	\N	IMPAX LABORATORIES INC	0	PRODUCT_084029_001	A
TABLET	ORAL	AMOSENE	1/1/82	DISCN	1	0	0	\N	FERNDALE LABORATORIES INC	0	PRODUCT_084030_001	A
TABLET	ORAL	SULFISOXAZOLE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084031_001	A
TABLET	ORAL	TORA	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_084035_001	A
TABLET	ORAL	SODIUM BUTABARBITAL	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084040_001	A
TABLET	ORAL	ISONIAZID	1/1/82	DISCN	1	0	0	1	NEXGEN PHARMA INC	0	PRODUCT_084050_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	LANNETT CO INC	0	PRODUCT_084074_001	A
TABLET	ORAL	PROPYLTHIOURACIL	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084075_001	A
TABLET	ORAL	PROMETHAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	TABLICAPS INC	0	PRODUCT_084080_001	A
TABLET	ORAL	DEXAMETHASONE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_084081_001	A
TABLET	ORAL	DEXAMETHASONE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_084084_001	A
TABLET	ORAL	NITROFURANTOIN	1/1/82	DISCN	1	0	0	\N	WHITEWORTH TOWNE PAULSEN INC	0	PRODUCT_084085_002	A
TABLET	ORAL	DEXAMETHASONE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_084086_001	A
TABLET	ORAL	MECLIZINE HYDROCHLORIDE	5/22/89	RX	1	0	0	\N	SANDOZ INC	0	PRODUCT_084092_003	A
TABLET	ORAL	HYDRALAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_084106_002	A
TABLET	ORAL	HYDRALAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_084107_002	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	RX	1	0	0	1	USL PHARMA INC	0	PRODUCT_084112_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	RX	1	0	0	1	USL PHARMA INC	0	PRODUCT_084113_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	RX	1	0	0	1	USL PHARMA INC	0	PRODUCT_084114_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	RX	1	0	0	1	USL PHARMA INC	0	PRODUCT_084115_001	A
TABLET	ORAL	DEXTROAMPHETAMINE SULFATE	1/1/82	DISCN	1	0	0	1	PUREPAC PHARMACEUTICAL CO	0	PRODUCT_084125_001	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084133_001	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084134_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	DISCN	1	0	0	\N	HEATHER DRUG CO INC	0	PRODUCT_084135_001	A
TABLET	ORAL	PHENDIMETRAZINE TARTRATE	1/1/82	DISCN	1	0	0	\N	KV PHARMACEUTICAL CO	0	PRODUCT_084138_001	A
TABLET	ORAL	PHENDIMETRAZINE TARTRATE	1/1/82	DISCN	1	0	0	\N	KV PHARMACEUTICAL CO	0	PRODUCT_084141_001	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	IVC INDUSTRIES INC DBA INVERNESS MEDICAL NUTRITIONALS GROUP	0	PRODUCT_084153_001	A
TABLET	ORAL	FOLIC ACID	1/1/82	DISCN	1	0	0	\N	PHARMERAL INC	0	PRODUCT_084158_001	A
TABLET	ORAL	PROMETHAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084160_001	A
TABLET	ORAL	PROMETHAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084166_001	A
TABLET	ORAL	QUINIDINE SULFATE	1/1/82	DISCN	1	0	0	1	BARR LABORATORIES INC	0	PRODUCT_084177_001	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084181_001	A
TABLET	ORAL	MYOTONACHOL	1/1/82	DISCN	1	0	0	\N	GLENWOOD INC	0	PRODUCT_084188_001	A
TABLET	ORAL	MYOTONACHOL	1/1/82	DISCN	1	0	0	\N	GLENWOOD INC	0	PRODUCT_084188_003	A
TABLET	ORAL	MYOTONACHOL	1/1/82	DISCN	1	0	0	\N	GLENWOOD INC	0	PRODUCT_084188_004	A
TABLET	SUBLINGUAL	ISOSORBIDE DINITRATE	9/18/86	DISCN	0	1	0	\N	MUTUAL PHARMACEUTICAL CO INC	0	PRODUCT_084204_001	A
TABLET	ORAL	PROMETHAZINE HYDROCHLORIDE	7/7/82	DISCN	1	0	0	\N	IMPAX LABORATORIES INC	0	PRODUCT_084214_002	A
TABLET	ORAL	EVEX	1/1/82	DISCN	1	0	0	1	ROCHE PALO ALTO LLC	0	PRODUCT_084215_001	A
TABLET	ORAL	CHLOROTHIAZIDE	1/1/82	RX	1	0	0	0	MYLAN PHARMACEUTICALS INC	0	PRODUCT_084217_001	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	NEXGEN PHARMA INC	0	PRODUCT_084220_001	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084230_001	A
TABLET	ORAL	METHOCARBAMOL	1/1/82	DISCN	1	0	0	\N	PURACAP PHARMACEUTICAL LLC	0	PRODUCT_084231_002	A
TABLET	ORAL	PROMETHAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084233_001	A
TABLET	ORAL	PROMETHAZINE HYDROCHLORIDE	1/1/82	RX	1	0	0	1	SANDOZ INC	0	PRODUCT_084234_001	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	KV PHARMACEUTICAL CO	0	PRODUCT_084236_001	A
TABLET	ORAL	NIACIN	1/1/82	DISCN	1	0	0	\N	TABLICAPS INC	0	PRODUCT_084237_001	A
TABLET	ORAL	SODIUM PENTOBARBITAL	1/1/82	DISCN	1	0	0	\N	NEXGEN PHARMA INC	0	PRODUCT_084238_001	A
TABLET	ORAL	METHYLTESTOSTERONE	1/1/82	DISCN	1	0	0	\N	PARKE DAVIS DIV WARNER LAMBERT CO	0	PRODUCT_084241_001	A
TABLET	ORAL	HYDROCORTISONE	1/1/82	DISCN	1	0	0	\N	PARKE DAVIS DIV WARNER LAMBERT CO	0	PRODUCT_084243_001	A
TABLET	ORAL	METHYLTESTOSTERONE	1/1/82	DISCN	1	0	0	\N	PARKE DAVIS DIV WARNER LAMBERT CO	0	PRODUCT_084244_001	A
TABLET	ORAL	CORTISONE ACETATE	1/1/82	DISCN	1	0	0	\N	EVERYLIFE	0	PRODUCT_084246_001	A
TABLET	ORAL	HYDROCORTISONE	1/1/82	DISCN	1	0	0	\N	PUREPAC PHARMACEUTICAL CO	0	PRODUCT_084247_002	A
TABLET	ORAL	HYDROCORTISONE	8/31/82	DISCN	1	0	0	\N	PUREPAC PHARMACEUTICAL CO	0	PRODUCT_084247_003	A
TABLET	ORAL	IMIPRAMINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084252_002	A
TABLET	ORAL	METHOCARBAMOL	1/1/82	DISCN	1	0	0	\N	MYLAN PHARMACEUTICALS INC	0	PRODUCT_084259_001	A
TABLET	ORAL	CYANOCOBALAMIN	1/1/82	DISCN	1	0	0	\N	WEST WARD PHARMACEUTICAL CORP	0	PRODUCT_084264_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084267_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084268_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084270_001	A
TABLET	ORAL	BUTABARBITAL SODIUM	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084272_002	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084274_001	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	LANNETT CO INC	0	PRODUCT_084275_001	A
TABLET	ORAL	METHOCARBAMOL	1/1/82	RX	1	0	0	0	WATSON LABORATORIES INC	0	PRODUCT_084276_002	A
TABLET	ORAL	METHOCARBAMOL	1/1/82	RX	1	0	0	0	WATSON LABORATORIES INC	0	PRODUCT_084277_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084286_001	A
TABLET	"BUCCAL, SUBLINGUAL"	METHYLTESTOSTERONE	1/1/82	DISCN	0	1	0	\N	IMPAX LABORATORIES INC	0	PRODUCT_084287_001	A
TABLET	ORAL	"HYDRALAZINE HYDROCHLORIDE, HYDROCHLOROTHIAZIDE AND RESERPINE"	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084291_001	A
TABLET	ORAL	BUTABARBITAL SODIUM	2/9/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084292_003	A
TABLET	ORAL	DRALZINE	1/1/82	DISCN	1	0	0	\N	TEVA PHARMACEUTICALS USA INC	0	PRODUCT_084301_001	A
TABLET	ORAL	METHYLTESTOSTERONE	1/1/82	RX	1	0	0	\N	IMPAX LABORATORIES INC	0	PRODUCT_084310_001	A
TABLET	ORAL	METHYLTESTOSTERONE	1/1/82	DISCN	1	0	0	\N	KV PHARMACEUTICAL CO	0	PRODUCT_084312_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084318_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084319_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084320_001	A
TABLET	ORAL	PROBENECID AND COLCHICINE	1/1/82	DISCN	1	0	0	\N	BEECHAM LABORATORIES DIV BEECHAM INC	0	PRODUCT_084321_001	A
TABLET	ORAL	METHOCARBAMOL	1/1/82	DISCN	1	0	0	\N	MYLAN PHARMACEUTICALS INC	0	PRODUCT_084323_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	RX	1	0	0	0	LANNETT HOLDINGS INC	0	PRODUCT_084324_001	A
TABLET	ORAL	HYDROCHLOROTHIAZIDE	1/1/82	RX	1	0	0	0	LANNETT HOLDINGS INC	0	PRODUCT_084325_001	A
TABLET	ORAL	DEXAMETHASONE	1/1/82	DISCN	1	0	0	\N	WHITEWORTH TOWNE PAULSEN INC	0	PRODUCT_084327_001	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	HEATHER DRUG CO INC	0	PRODUCT_084329_001	A
TABLET	ORAL	METHYLTESTOSTERONE	1/1/82	DISCN	1	0	0	\N	WEST WARD PHARMACEUTICAL CORP	0	PRODUCT_084331_001	A
TABLET	ORAL	METHYLTESTOSTERONE	1/1/82	DISCN	1	0	0	\N	WEST WARD PHARMACEUTICAL CORP	0	PRODUCT_084331_002	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	ROXANE LABORATORIES INC	0	PRODUCT_084332_001	A
TABLET	ORAL	PHENYLBUTAZONE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084339_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	IMPAX LABORATORIES INC	0	PRODUCT_084340_001	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	HEATHER DRUG CO INC	0	PRODUCT_084341_001	A
TABLET	ORAL	BROMPHENIRAMINE MALEATE	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084351_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084353_001	A
TABLET	ORAL	ACETAMINOPHEN AND CODEINE PHOSPHATE	1/1/82	DISCN	1	0	0	\N	WHITEWORTH TOWNE PAULSEN INC	0	PRODUCT_084360_001	A
TABLET	ORAL	DICYCLOMINE HYDROCHLORIDE	2/6/86	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084361_001	A
TABLET	ORAL	GLUTETHIMIDE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084362_001	A
TABLET	ORAL	TRANMEP	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_084369_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084378_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084379_001	A
TABLET	ORAL	MECLIZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	CM BUNDY CO	0	PRODUCT_084382_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084383_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	SANDOZ INC	0	PRODUCT_084384_001	A
TABLET	ORAL	SULFISOXAZOLE	1/1/82	DISCN	1	0	0	\N	PHARMERAL INC	0	PRODUCT_084385_001	A
TABLET	ORAL	PHENDIMETRAZINE TARTRATE	1/1/82	DISCN	1	0	0	\N	USL PHARMA INC	0	PRODUCT_084398_001	A
TABLET	ORAL	PHENDIMETRAZINE TARTRATE	1/1/82	DISCN	1	0	0	\N	USL PHARMA INC	0	PRODUCT_084399_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084402_001	A
TABLET	ORAL	TRIAMCINOLONE	1/1/82	DISCN	1	0	0	\N	MYLAN PHARMACEUTICALS INC	0	PRODUCT_084406_001	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084408_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084411_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084412_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084413_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084414_001	A
TABLET	ORAL	CHLORPROMAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_084415_001	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	HEATHER DRUG CO INC	0	PRODUCT_084417_001	A
TABLET	ORAL	PROMAPAR	1/1/82	DISCN	1	0	0	\N	PARKE DAVIS DIV WARNER LAMBERT CO	0	PRODUCT_084423_001	A
TABLET	ORAL	PREDNISOLONE	1/1/82	DISCN	1	0	0	\N	BARR LABORATORIES INC	0	PRODUCT_084426_002	A
TABLET	ORAL	PROPANTHELINE BROMIDE	1/1/82	DISCN	1	0	0	\N	TABLICAPS INC	0	PRODUCT_084428_001	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_084435_001	A
TABLET	ORAL	HYDRALAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084437_001	A
TABLET	ORAL	MEPROBAMATE	1/1/82	DISCN	1	0	0	\N	PHARMAVITE PHARMACEUTICALS	0	PRODUCT_084438_001	A
TABLET	ORAL	PREDNISOLONE	1/1/82	DISCN	1	0	0	\N	EVERYLIFE	0	PRODUCT_084439_001	A
TABLET	ORAL	PREDNISOLONE	1/1/82	DISCN	1	0	0	\N	EVERYLIFE	0	PRODUCT_084439_002	A
TABLET	ORAL	PREDNISOLONE	1/1/82	DISCN	1	0	0	\N	EVERYLIFE	0	PRODUCT_084439_003	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	EVERYLIFE	0	PRODUCT_084440_001	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	EVERYLIFE	0	PRODUCT_084440_002	A
TABLET	ORAL	PREDNISONE	1/1/82	DISCN	1	0	0	\N	EVERYLIFE	0	PRODUCT_084440_003	A
TABLET	ORAL	BETHANECHOL CHLORIDE	1/1/82	DISCN	1	0	0	\N	WATSON LABORATORIES INC	0	PRODUCT_084441_001	A
TABLET	ORAL	PROBENECID	3/29/83	RX	1	0	0	0	WATSON LABORATORIES INC	0	PRODUCT_084442_004	A
TABLET	ORAL	HYDRALAZINE HYDROCHLORIDE	1/1/82	DISCN	1	0	0	\N	IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA	0	PRODUCT_084443_001	A
TABLET	ORAL	METHOCARBAMOL	1/1/82	DISCN	1	0	0	\N	SOLVAY PHARMACEUTICALS	0	PRODUCT_084448_001	A
